SerialNumber,ModelName,ProductLine,Weight,WeightClass,SellDate,ReceiveDate,InventoryDays,Cost,Revenue,Profit,ProfitMargin,ROI,RevenueQuartile,StoreID,StoreName,State,City,SaleLocation,Usage
6HIBH09651,SY500,SY,500,Large,2023-08-08,2023-04-18,112.0,604.0,981.0,377.0,38.430173292558614,62.41721854304636,Q3,4,Everest Heavy Duty,NY,Kings,"Kings, NY",Construction
079IUHRE15,SCA16,SCA,16,Small,2023-05-08,2023-04-18,20.0,502.0,616.0,114.0,18.506493506493506,22.709163346613543,Q1,2,Summit Machinery,WY,Natrona,"Natrona, WY",Civil
N7ZKF36P28,SY235,SY,235,Large,2023-06-28,2023-04-18,71.0,656.0,806.0,150.0,18.610421836228287,22.865853658536587,Q2,1,Atlas Equipment,GA,Gwinnett,"Gwinnett, GA",General
N01248E3RJ,SY16,SY,16,Small,2023-10-10,2023-04-19,174.0,322.0,427.0,105.0,24.59016393442623,32.608695652173914,Q1,3,Pioneer Industrial,TN,Shelby,"Shelby, TN",Education
KEHHHN74PO,SY155,SY,155,Large,2023-07-06,2023-04-19,78.0,884.0,1713.0,829.0,48.39462930531232,93.77828054298642,Q4,3,Pioneer Industrial,MS,Jackson,"Jackson, MS",Rental
ZICD6LMN75,SCA16,SCA,16,Small,2023-06-27,2023-04-19,69.0,608.0,758.0,150.0,19.788918205804748,24.671052631578945,Q2,1,Atlas Equipment,NJ,Hudson,"Hudson, NJ",Education
OJX8FTY158,SY155,SY,155,Large,2023-08-11,2023-04-19,114.0,783.0,983.0,200.0,20.345879959308242,25.54278416347382,Q3,1,Atlas Equipment,AZ,Mohave,"Mohave, AZ",General
RD9V41KII7,SCA500,SCA,500,Large,2023-05-04,2023-04-19,15.0,751.0,1121.0,370.0,33.006244424620874,49.2676431424767,Q3,1,Atlas Equipment,TX,Travis,"Travis, TX",Education
WTQAYHINVL,TH16,TH,16,Small,2023-07-23,2023-04-19,95.0,884.0,1736.0,852.0,49.07834101382488,96.38009049773756,Q4,4,Everest Heavy Duty,UT,Salt Lake,"Salt Lake, UT",General
T5RR55KQSU,SCA135,SCA,135,Medium,2023-07-19,2023-04-19,91.0,608.0,791.0,183.0,23.13527180783818,30.098684210526315,Q2,3,Pioneer Industrial,CA,Los Angeles,"Los Angeles, CA",Civil
ZMFX7RCBSM,TH35,TH,35,Small,2024-05-02,2023-04-19,379.0,956.0,1470.7,514.7,34.99694023254233,53.83891213389121,Q4,3,Pioneer Industrial,FL,Orange,"Orange, FL",Education
XVZAKEURQP,SY335,SY,335,Large,2023-05-14,2023-04-19,25.0,467.0,572.0,105.0,18.356643356643357,22.483940042826553,Q1,4,Everest Heavy Duty,GA,DeKalb,"DeKalb, GA",Home
UHU0OXYKZL,SCA335,SCA,335,Large,2023-06-04,2023-04-19,46.0,751.0,956.0,205.0,21.443514644351463,27.296937416777627,Q3,4,Everest Heavy Duty,MN,Ramsey,"Ramsey, MN",General
DDYMFYF15I,SY500,SY,500,Large,2023-08-28,2023-04-19,131.0,358.0,446.0,88.0,19.730941704035875,24.581005586592177,Q1,3,Pioneer Industrial,CA,Kern,"Kern, CA",Home
PIECM9XTH8,SY50,SY,50,Medium,2023-12-06,2023-04-19,231.0,535.0,682.0,147.0,21.55425219941349,27.476635514018692,Q2,5,Liberty Machines,NV,Washoe,"Washoe, NV",Rental
ZCGX1S5FTF,SY335,SY,335,Large,2023-07-14,2023-04-20,85.0,884.0,1658.0,774.0,46.682750301568156,87.55656108597285,Q4,1,Atlas Equipment,AL,Montgomery,"Montgomery, AL",General
2WQ6I996D0,SCA16,SCA,16,Small,2024-07-06,2023-04-20,443.0,608.0,1411.15,803.1500000000001,56.91457322042306,132.09703947368422,Q4,1,Atlas Equipment,TN,Knox,"Knox, TN",Other
PY9JX6T5FK,SCA235,SCA,235,Large,2023-10-04,2023-04-20,167.0,802.0,1302.0,500.0,38.40245775729647,62.34413965087282,Q4,1,Atlas Equipment,MI,Oakland,"Oakland, MI",General
8098BFZST2,TH135,TH,135,Medium,2023-05-26,2023-04-20,36.0,502.0,632.0,130.0,20.569620253164558,25.89641434262948,Q2,1,Atlas Equipment,IN,Marion,"Marion, IN",Education
AUWJGKY33D,TH35,TH,35,Small,2023-06-08,2023-04-20,49.0,783.0,982.0,199.0,20.264765784114054,25.41507024265645,Q3,2,Summit Machinery,WY,Laramie,"Laramie, WY",Civil
OHOZW6V7NH,SCA500,SCA,500,Large,2023-06-24,2023-04-20,65.0,251.0,324.0,73.0,22.530864197530864,29.08366533864542,Q1,4,Everest Heavy Duty,NV,Washoe,"Washoe, NV",Civil
3MJ6PEDVU0,SY135,SY,135,Medium,2023-06-27,2023-04-20,68.0,554.0,913.0,359.0,39.32092004381161,64.8014440433213,Q3,1,Atlas Equipment,WV,Kanawha,"Kanawha, WV",General
51H8MQ1K1G,SCA35,SCA,35,Small,2024-05-02,2023-04-20,378.0,956.0,1387.1,431.0999999999999,31.079230048302207,45.09414225941421,Q4,1,Atlas Equipment,IN,Marion,"Marion, IN",Home
4H4Z0AYKH7,SY75,SY,75,Medium,2023-05-16,2023-04-20,26.0,674.0,1066.0,392.0,36.772983114446525,58.160237388724035,Q3,2,Summit Machinery,NY,Queens,"Queens, NY",Other
YGDG0GQNTX,SCA50,SCA,50,Medium,2023-07-29,2023-04-20,100.0,502.0,639.0,137.0,21.439749608763695,27.290836653386453,Q2,4,Everest Heavy Duty,KY,Franklin,"Franklin, KY",Education
SY8W8UJZWP,SCA235,SCA,235,Large,2023-05-31,2023-04-20,41.0,,815.0,,,,Q2,1,Atlas Equipment,NJ,Essex,"Essex, NJ",Home
0OM6T1FTI9,SCA75,SCA,75,Medium,2023-12-22,2023-04-20,246.0,467.0,685.0,218.0,31.824817518248178,46.680942184154176,Q2,2,Summit Machinery,GA,Fulton,"Fulton, GA",Rental
32VZ7NDQ2C,SCA75,SCA,75,Medium,2023-05-24,2023-04-20,34.0,502.0,650.0,148.0,22.76923076923077,29.482071713147413,Q2,1,Atlas Equipment,GA,Fulton,"Fulton, GA",General
7XJ80JUI29,TH235,TH,235,Large,2023-05-21,2023-04-20,31.0,608.0,786.0,178.0,22.646310432569976,29.276315789473685,Q2,1,Atlas Equipment,HI,Honolulu,"Honolulu, HI",Civil
59W72C5VNJ,TH335,TH,335,Large,2023-08-10,2023-04-20,112.0,604.0,909.0,305.0,33.55335533553355,50.496688741721854,Q3,5,Liberty Machines,TN,Shelby,"Shelby, TN",General
9ERRJRHP5X,SY335,SY,335,Large,2023-07-02,2023-04-21,72.0,656.0,831.0,175.0,21.058965102286404,26.676829268292686,Q2,4,Everest Heavy Duty,WY,Laramie,"Laramie, WY",Home
ZHDCI01F27,SCA335,SCA,335,Large,2023-07-04,2023-04-21,74.0,656.0,851.0,195.0,22.91421856639248,29.72560975609756,Q2,1,Atlas Equipment,IL,Cook,"Cook, IL",Civil
1WXJE8YLRL,SCA335,SCA,335,Large,2023-05-06,2023-04-21,15.0,358.0,453.0,95.0,20.97130242825607,26.536312849162012,Q1,4,Everest Heavy Duty,PA,Philadelphia,"Philadelphia, PA",Education
25OT3JRVFQ,SCA16,SCA,16,Small,2023-06-06,2023-04-21,46.0,604.0,690.0,86.0,12.46376811594203,14.23841059602649,Q2,3,Pioneer Industrial,NM,Bernalillo,"Bernalillo, NM",Civil
JMNXJ0A7VC,TH335,TH,335,Large,2023-07-27,2023-04-21,97.0,751.0,1342.0,591.0,44.03874813710879,78.69507323568575,Q4,4,Everest Heavy Duty,WA,Whatcom,"Whatcom, WA",General
2L01ZPF47J,SY50,SY,50,Medium,2024-05-03,2023-04-21,378.0,656.0,982.3000000000001,326.30000000000007,33.21795785401609,49.740853658536594,Q3,3,Pioneer Industrial,OK,Oklahoma,"Oklahoma, OK",Construction
I04PYM1JSB,SY335,SY,335,Large,2023-07-13,2023-04-21,83.0,326.0,645.0,319.0,49.45736434108527,97.85276073619632,Q2,2,Summit Machinery,NH,Hillsborough,"Hillsborough, NH",Other
331SJVO90I,SCA235,SCA,235,Large,2023-06-28,2023-04-21,68.0,535.0,681.0,146.0,21.43906020558003,27.289719626168225,Q2,2,Summit Machinery,MO,Jackson,"Jackson, MO",Health
KUETPROPXG,SY335,SY,335,Large,2023-06-15,2023-04-21,55.0,554.0,834.0,280.0,33.573141486810556,50.54151624548736,Q2,3,Pioneer Industrial,CT,New Haven,"New Haven, CT",General
6668O9FZ8J,SY50,SY,50,Medium,2023-08-25,2023-04-21,126.0,884.0,1691.0,807.0,47.72324068598463,91.289592760181,Q4,1,Atlas Equipment,CT,Hartford,"Hartford, CT",Other
60NJALXKT6,SCA35,SCA,35,Small,2023-07-26,2023-04-21,96.0,820.0,1079.0,259.0,24.003707136237256,31.585365853658537,Q3,1,Atlas Equipment,PA,Bucks,"Bucks, PA",Rental
J0179BPW1X,SCA235,SCA,235,Large,2023-05-18,2023-04-21,27.0,251.0,314.0,63.0,20.063694267515924,25.099601593625497,Q1,1,Atlas Equipment,IL,Kane,"Kane, IL",Construction
MJ1HPSOKR2,TH50,TH,50,Medium,2023-05-05,2023-04-22,13.0,783.0,1369.0,586.0,42.804967129291455,74.84035759897829,Q4,3,Pioneer Industrial,WA,Benton,"Benton, WA",Education
I6SKL1RWQ9,SY335,SY,335,Large,2023-07-10,2023-04-22,79.0,251.0,312.0,61.0,19.55128205128205,24.302788844621514,Q1,1,Atlas Equipment,VA,Fairfax,"Fairfax, VA",General
LO9GUFQDPE,SCA135,SCA,135,Medium,2024-06-01,2023-04-22,406.0,539.2,829.0,289.79999999999995,34.95778045838359,53.74629080118694,Q2,4,Everest Heavy Duty,MI,Wayne,"Wayne, MI",Construction
CQNL5PO13Y,SY135,SY,135,Medium,2023-05-21,2023-04-22,29.0,783.0,1394.0,611.0,43.83070301291248,78.03320561941251,Q4,4,Everest Heavy Duty,NJ,Essex,"Essex, NJ",Home
1WF7LGJKF6,SCA500,SCA,500,Large,2023-06-28,2023-04-22,67.0,429.0,552.0,123.0,22.282608695652172,28.671328671328673,Q1,1,Atlas Equipment,WY,Laramie,"Laramie, WY",Education
LOEQRL419P,SY155,SY,155,Large,2023-07-04,2023-04-22,73.0,535.0,701.0,166.0,23.680456490727533,31.02803738317757,Q2,3,Pioneer Industrial,GA,Fulton,"Fulton, GA",Health
VAMULKU22C,SCA75,SCA,75,Medium,2023-05-19,2023-04-22,27.0,783.0,1194.0,411.0,34.42211055276382,52.490421455938694,Q4,2,Summit Machinery,IL,Kane,"Kane, IL",General
X2JCP39H3F,TH35,TH,35,Small,2023-07-29,2023-04-22,98.0,456.0,598.0,142.0,23.745819397993312,31.140350877192986,Q1,4,Everest Heavy Duty,KS,Johnson,"Johnson, KS",General
YF6EJXX6FR,SY16,SY,16,Small,2023-06-07,2023-04-22,46.0,956.0,1191.0,235.0,19.73131821998321,24.581589958158993,Q4,1,Atlas Equipment,NY,Onondaga,"Onondaga, NY",General
84ENTS9PPU,TH500,TH,500,Large,2024-06-08,2023-04-22,413.0,513.6,722.0,208.39999999999998,28.864265927977833,40.576323987538935,Q2,4,Everest Heavy Duty,OH,Hamilton,"Hamilton, OH",Rental
507PM0344R,SCA500,SCA,500,Large,2023-06-17,2023-04-22,56.0,783.0,1299.0,516.0,39.722863741339495,65.90038314176245,Q4,4,Everest Heavy Duty,PA,Bucks,"Bucks, PA",Civil
BW5WD2QDX2,SY335,SY,335,Large,2023-10-17,2023-04-22,178.0,783.0,1392.0,609.0,43.75,77.77777777777779,Q4,5,Liberty Machines,KS,Johnson,"Johnson, KS",General
ER2FP8DLJW,SCA35,SCA,35,Small,2023-06-15,2023-04-22,54.0,956.0,1240.0,284.0,22.903225806451612,29.707112970711297,Q4,3,Pioneer Industrial,NV,Washoe,"Washoe, NV",Health
VSFEBE4MVF,SY75,SY,75,Medium,2023-04-26,2023-04-22,4.0,604.0,985.0,381.0,38.68020304568528,63.079470198675494,Q3,2,Summit Machinery,ME,Cumberland,"Cumberland, ME",Civil
M7ZSBSGHJC,SCA50,SCA,50,Medium,2023-12-05,2023-04-22,227.0,326.0,560.0,234.0,41.785714285714285,71.77914110429448,Q1,3,Pioneer Industrial,WI,Milwaukee,"Milwaukee, WI",Home
QLIRVYPDKL,SCA335,SCA,335,Large,2023-07-17,2023-04-22,86.0,358.0,441.0,83.0,18.820861678004537,23.18435754189944,Q1,4,Everest Heavy Duty,NV,Washoe,"Washoe, NV",General
0MC43FY7VW,SY75,SY,75,Medium,2023-07-07,2023-04-23,75.0,251.0,320.0,69.0,21.5625,27.490039840637447,Q1,2,Summit Machinery,SC,Charleston,"Charleston, SC",Education
O5MMQFY56K,SCA16,SCA,16,Small,2023-05-05,2023-04-23,12.0,794.0,1576.0,782.0,49.619289340101524,98.48866498740554,Q4,1,Atlas Equipment,VA,Norfolk,"Norfolk, VA",Health
ZTS0X09YMJ,SY235,SY,235,Large,2023-08-16,2023-04-23,115.0,820.0,1070.0,250.0,23.364485981308412,30.48780487804878,Q3,4,Everest Heavy Duty,PA,Philadelphia,"Philadelphia, PA",Construction
3MIG2TSI57,SY75,SY,75,Medium,2023-05-05,2023-04-23,12.0,606.0,1314.0,708.0,53.88127853881278,116.83168316831683,Q4,3,Pioneer Industrial,NC,Mecklenburg,"Mecklenburg, NC",Other
1HF7DH5EIK,SCA155,SCA,155,Large,2023-06-22,2023-04-23,60.0,794.0,1570.0,776.0,49.42675159235669,97.73299748110831,Q4,3,Pioneer Industrial,CT,Hartford,"Hartford, CT",Other
8JQ55UBLLP,SCA135,SCA,135,Medium,2023-05-22,2023-04-23,29.0,802.0,1200.0,398.0,33.166666666666664,49.62593516209476,Q4,1,Atlas Equipment,WA,King,"King, WA",Civil
B8NF647CAQ,TH50,TH,50,Medium,2023-05-06,2023-04-23,13.0,467.0,813.0,346.0,42.55842558425584,74.08993576017131,Q2,3,Pioneer Industrial,NM,Bernalillo,"Bernalillo, NM",Transportation
4B69D67740,SY75,SY,75,Medium,2023-08-12,2023-04-23,111.0,604.0,674.0,70.0,10.385756676557865,11.589403973509933,Q2,2,Summit Machinery,CA,Kern,"Kern, CA",Other
EVN30BYD3K,SY335,SY,335,Large,2023-06-09,2023-04-23,47.0,794.0,1614.0,820.0,50.805452292441146,103.27455919395464,Q4,3,Pioneer Industrial,OH,Franklin,"Franklin, OH",Home
TPFRAOV8ZD,SCA16,SCA,16,Small,2023-05-26,2023-04-23,33.0,822.0,994.0,172.0,17.303822937625753,20.92457420924574,Q3,1,Atlas Equipment,MA,Middlesex,"Middlesex, MA",Other
HHIY6PVMWW,SY35,SY,35,Small,2023-06-20,2023-04-24,57.0,656.0,839.0,183.0,21.811680572109655,27.896341463414636,Q2,3,Pioneer Industrial,OH,Cuyahoga,"Cuyahoga, OH",Construction
OWAHQ0GHEE,SY16,SY,16,Small,2023-07-17,2023-04-24,84.0,656.0,829.0,173.0,20.86851628468034,26.371951219512198,Q2,5,Liberty Machines,SC,Charleston,"Charleston, SC",Rental
ATJV8C7XQM,TH50,TH,50,Medium,2023-05-05,2023-04-24,11.0,322.0,411.0,89.0,21.654501216545015,27.639751552795033,Q1,1,Atlas Equipment,WY,Natrona,"Natrona, WY",Education
56X81VJDFX,TH500,TH,500,Large,2023-06-20,2023-04-24,57.0,326.0,639.0,313.0,48.98278560250392,96.0122699386503,Q2,4,Everest Heavy Duty,NY,Bronx,"Bronx, NY",Education
4PE00EC7B4,TH75,TH,75,Medium,2023-08-05,2023-04-24,103.0,751.0,1028.0,277.0,26.945525291828794,36.884154460719046,Q3,2,Summit Machinery,SC,Charleston,"Charleston, SC",Home
LYCT9FVSRC,SY335,SY,335,Large,2023-05-09,2023-04-24,15.0,884.0,1856.0,972.0,52.370689655172406,109.95475113122173,Q4,4,Everest Heavy Duty,MI,Washtenaw,"Washtenaw, MI",Health
YYM1XMALNV,SY50,SY,50,Medium,2023-06-08,2023-04-24,45.0,656.0,810.0,154.0,19.012345679012345,23.47560975609756,Q2,4,Everest Heavy Duty,NM,Bernalillo,"Bernalillo, NM",Home
0HSV06QYZJ,SY335,SY,335,Large,2023-07-30,2023-04-24,97.0,429.0,546.0,117.0,21.428571428571427,27.27272727272727,Q1,2,Summit Machinery,HI,Honolulu,"Honolulu, HI",Home
Q7S2P7ASWV,SCA500,SCA,500,Large,2023-08-22,2023-04-25,119.0,251.0,309.0,58.0,18.77022653721683,23.107569721115535,Q1,4,Everest Heavy Duty,IN,Marion,"Marion, IN",Civil
UEEAH7DYV1,SY135,SY,135,Medium,2023-06-24,2023-04-25,60.0,802.0,1409.0,607.0,43.080198722498224,75.6857855361596,Q4,4,Everest Heavy Duty,MA,Middlesex,"Middlesex, MA",Health
RUDQVITGFI,SCA235,SCA,235,Large,2023-07-13,2023-04-25,79.0,794.0,1577.0,783.0,49.65123652504756,98.61460957178842,Q4,2,Summit Machinery,WI,La Crosse,"La Crosse, WI",Health
HMK3CVXRQL,SCA16,SCA,16,Small,2023-05-24,2023-04-25,29.0,604.0,1030.0,426.0,41.359223300970875,70.52980132450331,Q3,1,Atlas Equipment,NC,New Hanover,"New Hanover, NC",Home
3CTO5WZCBQ,SCA135,SCA,135,Medium,2023-05-16,2023-04-25,21.0,656.0,817.0,161.0,19.7062423500612,24.54268292682927,Q2,3,Pioneer Industrial,NC,Mecklenburg,"Mecklenburg, NC",General
AAIBSS8JTU,SCA50,SCA,50,Medium,2023-07-21,2023-04-25,87.0,783.0,1285.0,502.0,39.06614785992218,64.11238825031928,Q4,4,Everest Heavy Duty,OR,Multnomah,"Multnomah, OR",Home
TM9EHV6MHS,SY16,SY,16,Small,2023-10-04,2023-04-25,162.0,608.0,808.0,200.0,24.752475247524753,32.89473684210527,Q2,4,Everest Heavy Duty,NY,Richmond,"Richmond, NY",Rental
VCZQET35WD,SY500,SY,500,Large,2023-05-11,2023-04-25,16.0,535.0,646.0,111.0,17.18266253869969,20.747663551401867,Q2,4,Everest Heavy Duty,IN,Marion,"Marion, IN",General
BTLEWM9RKT,TH35,TH,35,Small,2023-06-18,2023-04-25,54.0,604.0,709.0,105.0,14.809590973201692,17.3841059602649,Q2,2,Summit Machinery,VA,Fairfax,"Fairfax, VA",Other
33WZOSEYG4,SY500,SY,500,Large,2023-07-14,2023-04-26,79.0,604.0,1018.0,414.0,40.66797642436149,68.54304635761589,Q3,4,Everest Heavy Duty,KS,Linn,"Linn, KS",Civil
L5QYJYYLLH,SCA16,SCA,16,Small,2023-04-30,2023-04-26,4.0,956.0,1229.0,273.0,22.21318144833198,28.556485355648537,Q4,1,Atlas Equipment,SC,Charleston,"Charleston, SC",Education
8BCKW5WW84,SCA135,SCA,135,Medium,2023-06-25,2023-04-26,60.0,956.0,1256.0,300.0,23.88535031847134,31.380753138075313,Q4,2,Summit Machinery,FL,Duval,"Duval, FL",General
9Q29E3LJB4,SCA500,SCA,500,Large,2023-06-03,2023-04-26,38.0,535.0,664.0,129.0,19.427710843373493,24.11214953271028,Q2,1,Atlas Equipment,GA,Gwinnett,"Gwinnett, GA",Education
GD5NSFD4BM,SY155,SY,155,Large,2023-12-10,2023-04-26,228.0,604.0,746.0,142.0,19.034852546916888,23.509933774834437,Q2,2,Summit Machinery,NY,Queens,"Queens, NY",Home
ZN8RREDBYE,SCA135,SCA,135,Medium,2023-09-11,2023-04-26,138.0,956.0,1284.0,328.0,25.54517133956386,34.30962343096235,Q4,2,Summit Machinery,TX,Harris,"Harris, TX",Education
BDD0O9MW3M,SY335,SY,335,Large,2023-07-07,2023-04-26,72.0,902.0,1180.0,278.0,23.559322033898304,30.820399113082043,Q3,2,Summit Machinery,TN,Shelby,"Shelby, TN",Civil
G5KUF2I59G,TH335,TH,335,Large,2023-10-19,2023-04-26,176.0,820.0,1093.0,273.0,24.97712717291857,33.29268292682927,Q3,3,Pioneer Industrial,GA,Fulton,"Fulton, GA",Construction
F70BIHV7AI,SY16,SY,16,Small,2023-07-13,2023-04-26,78.0,604.0,771.0,167.0,21.660181582360572,27.64900662251656,Q2,2,Summit Machinery,CO,Arapahoe,"Arapahoe, CO",Education
BZ1WQGNLVR,SCA235,SCA,235,Large,2023-07-13,2023-04-26,78.0,802.0,1157.0,355.0,30.682800345721695,44.2643391521197,Q3,2,Summit Machinery,LA,Orleans,"Orleans, LA",Rental
BSBIFJGERN,SY75,SY,75,Medium,2023-10-19,2023-04-26,176.0,326.0,574.0,248.0,43.20557491289199,76.07361963190185,Q1,1,Atlas Equipment,WA,Benton,"Benton, WA",General
0T2OMA1Z12,SCA75,SCA,75,Medium,2023-06-06,2023-04-26,41.0,751.0,1144.0,393.0,34.35314685314685,52.330226364846865,Q3,2,Summit Machinery,OH,Hamilton,"Hamilton, OH",General
PNLNFICRE2,SCA16,SCA,16,Small,2023-06-02,2023-04-27,36.0,326.0,640.0,314.0,49.0625,96.31901840490798,Q2,1,Atlas Equipment,IN,Marion,"Marion, IN",General
5TT2OVHZ59,SCA35,SCA,35,Small,2023-08-25,2023-04-27,120.0,751.0,1060.0,309.0,29.150943396226413,41.14513981358189,Q3,1,Atlas Equipment,CA,Kern,"Kern, CA",Civil
2W3DGK2H5P,SY235,SY,235,Large,2023-05-14,2023-04-27,17.0,802.0,931.0,129.0,13.856068743286789,16.084788029925186,Q3,2,Summit Machinery,WI,Waukesha,"Waukesha, WI",General
EY9VLYBTA1,SCA335,SCA,335,Large,2023-04-29,2023-04-27,2.0,604.0,730.0,126.0,17.26027397260274,20.86092715231788,Q2,3,Pioneer Industrial,IA,Linn,"Linn, IA",Construction
BG4M0DNU5N,SCA155,SCA,155,Large,2023-12-19,2023-04-27,236.0,358.0,463.0,105.0,22.67818574514039,29.329608938547487,Q1,3,Pioneer Industrial,IA,Linn,"Linn, IA",Home
4U0HOS9AIL,SY135,SY,135,Medium,2023-05-03,2023-04-27,6.0,802.0,1283.0,481.0,37.49025720966485,59.97506234413965,Q4,2,Summit Machinery,MN,Hennepin,"Hennepin, MN",Civil
69EOLA15G6,SY50,SY,50,Medium,2023-07-30,2023-04-27,94.0,604.0,1058.0,454.0,42.911153119092624,75.16556291390728,Q3,2,Summit Machinery,WI,Waukesha,"Waukesha, WI",Construction
0G3GUM8N0A,SY50,SY,50,Medium,2023-06-06,2023-04-27,40.0,322.0,415.0,93.0,22.40963855421687,28.88198757763975,Q1,4,Everest Heavy Duty,CA,Los Angeles,"Los Angeles, CA",Home
HZSZPOHSZA,SY75,SY,75,Medium,2023-12-07,2023-04-27,224.0,822.0,1079.0,257.0,23.81835032437442,31.265206812652067,Q3,2,Summit Machinery,MO,St. Louis,"St. Louis, MO",Home
7ZRIX7IENM,SY135,SY,135,Medium,2024-06-16,2023-04-27,416.0,802.0,1409.0,607.0,43.080198722498224,75.6857855361596,Q4,3,Pioneer Industrial,CT,New Haven,"New Haven, CT",Home
7GRCYXGS14,SCA16,SCA,16,Small,2023-08-11,2023-04-27,106.0,822.0,1058.0,236.0,22.306238185255197,28.710462287104622,Q3,1,Atlas Equipment,WY,Laramie,"Laramie, WY",Civil
Q63CS1OOD8,SY75,SY,75,Medium,2023-12-02,2023-04-27,219.0,456.0,607.0,151.0,24.87644151565074,33.114035087719294,Q1,2,Summit Machinery,WA,King,"King, WA",Health
CREL6834CP,TH500,TH,500,Large,2023-06-04,2023-04-27,38.0,467.0,619.0,152.0,24.55573505654281,32.54817987152035,Q1,2,Summit Machinery,CO,Arapahoe,"Arapahoe, CO",General
NTKDQHC12U,SCA155,SCA,155,Large,2023-08-01,2023-04-28,95.0,902.0,1376.0,474.0,34.44767441860465,52.54988913525499,Q4,2,Summit Machinery,NM,Bernalillo,"Bernalillo, NM",Home
Y14F6V4YYL,SY335,SY,335,Large,2023-07-08,2023-04-28,71.0,802.0,903.0,101.0,11.184939091915837,12.593516209476311,Q3,3,Pioneer Industrial,NC,New Hanover,"New Hanover, NC",Rental
W3P8VNHJ7S,SCA135,SCA,135,Medium,2023-08-27,2023-04-28,121.0,456.0,604.0,148.0,24.503311258278146,32.45614035087719,Q1,2,Summit Machinery,RI,Providence,"Providence, RI",Home
7WWCLAHHMJ,TH16,TH,16,Small,2023-05-30,2023-04-28,32.0,794.0,1637.0,843.0,51.496640195479536,106.17128463476071,Q4,2,Summit Machinery,TX,Bexar,"Bexar, TX",Rental
XX7LGK6YG0,TH35,TH,35,Small,2023-11-22,2023-04-28,208.0,751.0,1030.0,279.0,27.0873786407767,37.150466045272964,Q3,5,Liberty Machines,MN,Hennepin,"Hennepin, MN",General
XBI0JIT4IU,SY500,SY,500,Large,2023-06-14,2023-04-28,47.0,604.0,866.0,262.0,30.2540415704388,43.377483443708606,Q3,4,Everest Heavy Duty,OH,Summit,"Summit, OH",Construction
QNTHDYPW4M,TH235,TH,235,Large,2023-08-12,2023-04-28,106.0,956.0,1232.0,276.0,22.4025974025974,28.870292887029287,Q4,3,Pioneer Industrial,NY,Queens,"Queens, NY",General
70WY6MY4C7,SY135,SY,135,Medium,2023-07-13,2023-04-28,76.0,535.0,699.0,164.0,23.462088698140203,30.654205607476637,Q2,4,Everest Heavy Duty,NY,Queens,"Queens, NY",Rental
NWGTIZZ15A,SCA35,SCA,35,Small,2023-05-11,2023-04-29,12.0,802.0,1110.0,308.0,27.74774774774775,38.403990024937656,Q3,1,Atlas Equipment,NY,Kings,"Kings, NY",Home
VLFI46IIBC,SY235,SY,235,Large,2023-06-08,2023-04-29,40.0,251.0,328.0,77.0,23.47560975609756,30.677290836653388,Q1,1,Atlas Equipment,TX,Harris,"Harris, TX",General
AUNOWZKC3B,SCA50,SCA,50,Medium,2023-08-12,2023-04-29,105.0,656.0,845.0,189.0,22.36686390532544,28.810975609756095,Q2,1,Atlas Equipment,SC,Charleston,"Charleston, SC",Construction
HBW0H5BYUW,SY50,SY,50,Medium,2023-07-31,2023-04-29,93.0,794.0,1575.0,781.0,49.58730158730159,98.36272040302268,Q4,3,Pioneer Industrial,PA,Bucks,"Bucks, PA",Construction
PXFI4LNXQ7,SY50,SY,50,Medium,2023-08-19,2023-04-29,112.0,554.0,712.0,158.0,22.191011235955056,28.51985559566787,Q2,4,Everest Heavy Duty,SC,Charleston,"Charleston, SC",Home
Y4HM1EHOBC,SCA35,SCA,35,Small,2023-05-25,2023-04-29,26.0,251.0,312.0,61.0,19.55128205128205,24.302788844621514,Q1,1,Atlas Equipment,IA,Linn,"Linn, IA",Home
ISQ09JLHJ4,SY16,SY,16,Small,2023-08-18,2023-04-29,111.0,358.0,466.0,108.0,23.17596566523605,30.16759776536313,Q1,4,Everest Heavy Duty,NJ,Hudson,"Hudson, NJ",Education
NB39QG3V99,SCA50,SCA,50,Medium,2023-07-19,2023-04-29,81.0,251.0,323.0,72.0,22.291021671826623,28.68525896414343,Q1,1,Atlas Equipment,CT,Fairfield,"Fairfield, CT",Home
AA47RSX2TU,SCA235,SCA,235,Large,2023-06-30,2023-04-29,62.0,884.0,1769.0,885.0,50.02826455624647,100.1131221719457,Q4,4,Everest Heavy Duty,CA,Monterey,"Monterey, CA",Civil
P6X3MFTEHH,SCA135,SCA,135,Medium,2023-06-16,2023-04-29,48.0,822.0,1001.0,179.0,17.882117882117882,21.776155717761558,Q3,2,Summit Machinery,NE,Douglas,"Douglas, NE",Education
WDK6HMB15L,SY235,SY,235,Large,2023-07-24,2023-04-30,85.0,608.0,760.0,152.0,20.0,25.0,Q2,1,Atlas Equipment,MI,Washtenaw,"Washtenaw, MI",General
XVUZW3APHP,SCA50,SCA,50,Medium,2023-05-19,2023-04-30,19.0,608.0,739.0,131.0,17.726657645466847,21.546052631578945,Q2,2,Summit Machinery,NH,Hillsborough,"Hillsborough, NH",Home
